annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2015;97418;9700027;hexythiazox;78587-05-0;0.3;N Organique;;Non
2015;97418;9700332;azoxystrobine;131860-33-8;8.325;T, T+, CMR;;Non
2015;97418;9700354;metribuzine;21087-64-9;24.5;N Organique;;Non
2015;97418;9800144;indoxacarbe;173584-44-6;1.875;T, T+, CMR;;Non
2015;97418;9800210;phenmediphame;13684-63-4;1.6;N Organique;;Non
2015;97418;9800219;ethephon;16672-87-0;1.2;N Organique;;Non
2015;97418;9800244;fenhexamid;126833-17-8;0.535;N Organique;;Non
2015;97418;9800336;lambda-cyhalothrine;91465-08-6;3.7;T, T+, CMR;;Non
2015;97418;9900014;cypermethrine;52315-07-8;0.05;N Organique;;Non
2015;97418;9900158;glyphosate;1071-83-6;93.6;N Organique;;Non
2015;97418;9900242;mancozebe;8018-01-7;240.0;T, T+, CMR;;Non
2015;97418;9900254;glyphosate;1071-83-6;24.3;N Organique;;Non
2015;97418;9900331;chlorothalonil;1897-45-6;17.5;T, T+, CMR;;Non
2015;97418;9900331;metalaxyl-m;70630-17-0;1.2705;Autre;;Non
2015;97418;9900390;huile de vaseline;8042-47-5;32.68;Autre;;Non
2015;97418;9900396;glyphosate;1071-83-6;0.72;N Organique;;Non
2015;97419;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;0.72;T, T+, CMR;;Non
2015;97419;2000519;2,4-d;94-75-7;15.0;N Organique;;Non
2015;97419;2010282;cypermethrine;52315-07-8;0.1;N Organique;;Non
2015;97419;2010332;myclobutanil;88671-89-0;0.24;T, T+, CMR;;Non
2015;97419;2030125;deltamethrine;52918-63-5;0.03375;T, T+, CMR;;Non
2015;97419;2060098;spinosad;168316-95-8;0.048;N Organique;;Non
2015;97419;2080060;pyriproxyfene;95737-68-1;0.1;N Organique;;Non
2015;97419;2080101;acetamipride;135410-20-7;0.2;N Organique;;Non
2015;97419;2080129;meptyldinocap;131-72-6;0.35;N Organique;;Non
2015;97419;2100026;cypermethrine;52315-07-8;0.5;N Organique;;Non
2015;97419;2100140;clodinafop-propargyl;105512-06-9;0.375;N Organique;;Non
2015;97419;2100140;cloquintocet-mexyl;99607-70-2;0.09375;Autre;;Non
2015;97419;2100140;pinoxaden;243973-20-8;0.375;T, T+, CMR;;Non
2015;97419;2120008;glyphosate;1071-83-6;0.36;N Organique;;Non
2015;97419;2120034;glyphosate;1071-83-6;9.6;N Organique;;Non
2015;97419;2120048;aminopyralid;150114-71-9;0.48;N Organique;;Non
2015;97419;2120048;triclopyr;55335-06-3;3.84;N Organique;;Non
2015;97419;2140085;abamectine;71751-41-2;0.09;T, T+, CMR;;Non
2015;97419;8400600;fluroxypyr;69377-81-7;2.0;N Organique;;Non
2015;97419;8500351;acide b-indole butyrique (aib);133-32-4;0.0002;T, T+, CMR;;Non
2015;97419;8800035;butoxyde de piperonyle;51-03-6;15.0;Autre;;Non
2015;97419;8800035;pyrethrines;8003-34-7;1.5;N Organique;;Non
2015;97419;9000471;glufosinate ammonium;77182-82-2;1.5;T, T+, CMR;;Non
2015;97419;9100231;metaldehyde;108-62-3;0.3;Autre;;Non
2015;97419;9100505;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;97419;9200262;iprodione;36734-19-7;0.5;T, T+, CMR;;Non
2015;97419;9400495;glyphosate;1071-83-6;0.36;N Organique;;Non
2015;97419;9400525;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;97419;9500302;cuivre du sulfate de cuivre;8011-63-0;0.15;N minéral;;Non
2015;97419;9500364;myclobutanil;88671-89-0;0.018;T, T+, CMR;;Non
2015;97419;9500432;acrinathrine;101007-06-1;0.075;N Organique;;Non
2015;97419;9700332;azoxystrobine;131860-33-8;0.25;T, T+, CMR;;Non
2015;97419;9900254;glyphosate;1071-83-6;0.9;N Organique;;Non
2015;97419;9900396;glyphosate;1071-83-6;0.72;N Organique;;Non
2015;97420;2010023;deltamethrine;52918-63-5;0.09;T, T+, CMR;;Non
2015;97420;2010132;pymetrozine;123312-89-0;0.125;T, T+, CMR;;Non
2015;97420;2030125;deltamethrine;52918-63-5;0.00345;T, T+, CMR;;Non
2015;97420;2060098;spinosad;168316-95-8;0.048;N Organique;;Non
2015;97420;2080018;acetamipride;135410-20-7;0.00175;N Organique;;Non
2015;97420;2100026;cypermethrine;52315-07-8;1.5;N Organique;;Non
2015;97420;2100154;chlorpyriphos-ethyl;2921-88-2;2.5;T, T+, CMR;;Non
2015;97420;2100154;cypermethrine;52315-07-8;0.25;N Organique;;Non
2015;97420;2110159;triticonazole;131983-72-7;0.002;N Organique;;Non
2015;97420;2140085;abamectine;71751-41-2;0.018;T, T+, CMR;;Non
2015;97420;8700177;mancozebe;8018-01-7;20.0;T, T+, CMR;;Non
2015;97420;9500364;myclobutanil;88671-89-0;0.0018;T, T+, CMR;;Non
2015;97420;9700332;azoxystrobine;131860-33-8;0.25;T, T+, CMR;;Non
2015;97420;9800336;lambda-cyhalothrine;91465-08-6;0.2;T, T+, CMR;;Non
2015;97420;9900242;mancozebe;8018-01-7;15.0;T, T+, CMR;;Non
2015;97420;9900331;chlorothalonil;1897-45-6;0.5;T, T+, CMR;;Non
2015;97420;9900331;metalaxyl-m;70630-17-0;0.0363;Autre;;Non
2015;97421;2000044;fluazifop-p-butyl;79241-46-6;0.25;T, T+, CMR;;Non
2015;97421;2000442;mancozebe;8018-01-7;12.8;T, T+, CMR;;Non
2015;97421;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;7.992;T, T+, CMR;;Non
2015;97421;2000519;2,4-d;94-75-7;132.0;N Organique;;Non
2015;97421;2010023;deltamethrine;52918-63-5;0.27;T, T+, CMR;;Non
2015;97421;2010130;cuivre de l'oxyde cuivreux;1317-39-1;7.5;N minéral;;Non
2015;97421;2010132;pymetrozine;123312-89-0;0.625;T, T+, CMR;;Non
2015;97421;2010282;cypermethrine;52315-07-8;2.7;N Organique;;Non
2015;97421;2010332;myclobutanil;88671-89-0;1.44;T, T+, CMR;;Non
2015;97421;2010509;cuivre du sulfate de cuivre;8011-63-0;0.1;N minéral;;Non
2015;97421;2020145;metribuzine;21087-64-9;0.7;N Organique;;Non
2015;97421;2030125;deltamethrine;52918-63-5;0.00345;T, T+, CMR;;Non
2015;97421;2040330;cymoxanil;57966-95-7;0.4;N Organique;;Non
2015;97421;2040330;mancozebe;8018-01-7;4.65;T, T+, CMR;;Non
2015;97421;2060084;boscalid;188425-85-6;1.602;N Organique;;Non
2015;97421;2060084;pyraclostrobine;175013-18-0;0.402;T, T+, CMR;;Non
2015;97421;2060088;benoxacor;98730-04-2;2.8;Autre;;Non
2015;97421;2060088;mesotrione;104206-82-8;5.6;N Organique;;Non
2015;97421;2060088;s-metolachlore;87392-12-9;56.0;N Organique;;Non
2015;97421;2060098;spinosad;168316-95-8;1.872;N Organique;;Non
2015;97421;2060130;spinosad;168316-95-8;0.00024;N Organique;;Non
2015;97421;2080060;pyriproxyfene;95737-68-1;0.2;N Organique;;Non
2015;97421;2080101;acetamipride;135410-20-7;1.8;N Organique;;Non
2015;97421;2080102;azoxystrobine;131860-33-8;0.1;T, T+, CMR;;Non
2015;97421;2080102;difenoconazole;119446-68-3;0.0625;N Organique;;Non
2015;97421;2080129;meptyldinocap;131-72-6;1.05;N Organique;;Non
2015;97421;2090090;thiamethoxam;153719-23-4;0.03;N Organique;;Non
2015;97421;2090094;thiophanate-methyl;23564-05-8;10.56;T, T+, CMR;;Non
2015;97421;2100004;acetamipride;135410-20-7;4e-05;N Organique;;Non
2015;97421;2100004;triticonazole;131983-72-7;0.00012;N Organique;;Non
2015;97421;2100071;glyphosate;1071-83-6;14.4;N Organique;;Non
2015;97421;2100122;chlorantraniliprole;500008-45-7;0.21;N Organique;;Non
2015;97421;2100231;emamectine benzoate;155569-91-8;0.038;T, T+, CMR;;Non
2015;97421;2110086;spirotetramat;203313-25-1;0.1;T, T+, CMR;;Non
2015;97421;2110115;cypermethrine;52315-07-8;1.5;N Organique;;Non
2015;97421;2110143;metribuzine;21087-64-9;0.6;N Organique;;Non
2015;97421;2120008;glyphosate;1071-83-6;0.36;N Organique;;Non
2015;97421;2120034;glyphosate;1071-83-6;26.4;N Organique;;Non
2015;97421;2120048;aminopyralid;150114-71-9;0.09;N Organique;;Non
2015;97421;2120048;triclopyr;55335-06-3;0.72;N Organique;;Non
2015;97421;2120210;dicamba;1918-00-9;1.44;N Organique;;Non
2015;97421;2130115;1,5-diaminopentane;462-94-2;0.0014;Autre;;Non
2015;97421;2130115;acetate d'ammonium;631-61-8;0.34125;Autre;;Non
2015;97421;2130115;deltamethrine;52918-63-5;0.000665;T, T+, CMR;;Non
2015;97421;2130115;trimethylamine hydrochloride;593-81-7;0.0014;Autre;;Non
2015;97421;2140085;abamectine;71751-41-2;0.396;T, T+, CMR;;Non
2015;97421;7600008;bupirimate;41483-43-6;0.25;N Organique;;Non
2015;97421;7700078;diquat;85-00-7;7.0;T, T+, CMR;;Non
2015;97421;8100006;clopyralid;1702-17-6;0.06;Autre;;Non
2015;97421;8100006;triclopyr;55335-06-3;0.24;N Organique;;Non
2015;97421;8100283;linuron;330-55-2;2.25;T, T+, CMR;;Non
2015;97421;8300243;chlorothalonil;1897-45-6;5.0;T, T+, CMR;;Non
2015;97421;8300429;alphamethrine;67375-30-8;0.5;T, T+, CMR;;Non
2015;97421;8400098;bacillus thuringiensis serotype 3a 3b;68038-71-1;0.002;Autre;;Non
2015;97421;8400098;butoxyde de piperonyle;51-03-6;0.005;Autre;;Non
2015;97421;8400098;pyrethrines;8003-34-7;0.0024;N Organique;;Non
2015;97421;8400600;fluroxypyr;69377-81-7;4.8;N Organique;;Non
2015;97421;8500174;abamectine;71751-41-2;0.0405;T, T+, CMR;;Non
2015;97421;8800395;lambda-cyhalothrine;91465-08-6;0.03;T, T+, CMR;;Non
2015;97421;8800395;pyrimicarbe;23103-98-2;0.6;T, T+, CMR;;Non
2015;97421;8800498;acide alpha naphtylacetique (ana);86-87-3;0.0086;N Organique;;Non
2015;97421;8800498;alpha naphtyl acetamide (nad);86-86-2;0.0236;N Organique;;Non
2015;97421;8800841;difenoconazole;119446-68-3;0.625;N Organique;;Non
2015;97421;8900681;pendimethaline;40487-42-1;24.0;N Organique;;Non
2015;97421;9000471;glufosinate ammonium;77182-82-2;14.1;T, T+, CMR;;Non
2015;97421;9100231;metaldehyde;108-62-3;0.12;Autre;;Non
2015;97421;9100296;2,4-d;94-75-7;24.0;N Organique;;Non
2015;97421;9100505;glyphosate;1071-83-6;3.6;N Organique;;Non
2015;97421;9200215;cymoxanil;57966-95-7;0.84;N Organique;;Non
2015;97421;9200215;metirame-zinc;9006-42-2;11.2;N Organique;;Non
2015;97421;9200262;iprodione;36734-19-7;4.0;T, T+, CMR;;Non
2015;97421;9200482;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2015;97421;9300504;huile de vaseline;8042-47-5;16.34;Autre;;Non
2015;97421;9400286;glyphosate;1071-83-6;12.6;N Organique;;Non
2015;97421;9400483;cymoxanil;57966-95-7;1.2;N Organique;;Non
2015;97421;9400483;mancozebe;8018-01-7;14.0;T, T+, CMR;;Non
2015;97421;9400525;glyphosate;1071-83-6;46.8;N Organique;;Non
2015;97421;9500302;cuivre du sulfate de cuivre;8011-63-0;4.6;N minéral;;Non
2015;97421;9500339;chlorothalonil;1897-45-6;3.75;T, T+, CMR;;Non
2015;97421;9500339;cymoxanil;57966-95-7;0.5;N Organique;;Non
2015;97421;9500432;acrinathrine;101007-06-1;0.225;N Organique;;Non
2015;97421;9500568;cyprodinyl;121552-61-2;0.75;N Organique;;Non
2015;97421;9500568;fludioxonil;131341-86-1;0.5;N Organique;;Non
2015;97421;9600103;dimethomorphe;110488-70-5;2.7;N Organique;;Non
2015;97421;9600103;mancozebe;8018-01-7;18.0;T, T+, CMR;;Non
2015;97421;9600509;cymoxanil;57966-95-7;0.6;N Organique;;Non
2015;97421;9600509;famoxadone;131807-57-3;0.45;N Organique;;Non
2015;97421;9700027;hexythiazox;78587-05-0;0.1;N Organique;;Non
2015;97421;9700332;azoxystrobine;131860-33-8;0.5;T, T+, CMR;;Non
2015;97421;9700354;metribuzine;21087-64-9;17.5;N Organique;;Non
2015;97421;9800144;indoxacarbe;173584-44-6;0.039;T, T+, CMR;;Non
2015;97421;9800219;ethephon;16672-87-0;1.8;N Organique;;Non
2015;97421;9800336;lambda-cyhalothrine;91465-08-6;1.85;T, T+, CMR;;Non
2015;97421;9900158;glyphosate;1071-83-6;21.6;N Organique;;Non
2015;97421;9900242;mancozebe;8018-01-7;22.5;T, T+, CMR;;Non
2015;97421;9900254;glyphosate;1071-83-6;0.72;N Organique;;Non
2015;97421;9900331;chlorothalonil;1897-45-6;1.0;T, T+, CMR;;Non
2015;97421;9900331;metalaxyl-m;70630-17-0;0.0726;Autre;;Non
2015;97421;9900390;huile de vaseline;8042-47-5;16.34;Autre;;Non
2015;97421;9900396;glyphosate;1071-83-6;1.08;N Organique;;Non
2015;97422;2000442;mancozebe;8018-01-7;5.6;T, T+, CMR;;Non
2015;97422;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;1.44;T, T+, CMR;;Non
2015;97422;2000519;2,4-d;94-75-7;9.0;N Organique;;Non
2015;97422;2010023;deltamethrine;52918-63-5;0.39;T, T+, CMR;;Non
2015;97422;2010282;cypermethrine;52315-07-8;0.6;N Organique;;Non
2015;97422;2060088;benoxacor;98730-04-2;0.4;Autre;;Non
2015;97422;2060088;mesotrione;104206-82-8;0.8;N Organique;;Non
2015;97422;2060088;s-metolachlore;87392-12-9;8.0;N Organique;;Non
2015;97422;2060130;spinosad;168316-95-8;0.00048;N Organique;;Non
2015;97422;2080060;pyriproxyfene;95737-68-1;0.2;N Organique;;Non
2015;97422;2080101;acetamipride;135410-20-7;0.4;N Organique;;Non
2015;97422;2080129;meptyldinocap;131-72-6;0.35;N Organique;;Non
2015;97422;2090090;thiamethoxam;153719-23-4;0.03;N Organique;;Non
2015;97422;2100231;emamectine benzoate;155569-91-8;0.019;T, T+, CMR;;Non
2015;97422;2110115;cypermethrine;52315-07-8;1.5;N Organique;;Non
2015;97422;2120008;glyphosate;1071-83-6;0.36;N Organique;;Non
2015;97422;2120034;glyphosate;1071-83-6;2.4;N Organique;;Non
2015;97422;2140085;abamectine;71751-41-2;0.054;T, T+, CMR;;Non
2015;97422;7600008;bupirimate;41483-43-6;0.5;N Organique;;Non
2015;97422;8300025;penconazole;66246-88-6;0.2;N Organique;;Non
2015;97422;8300429;alphamethrine;67375-30-8;0.45;T, T+, CMR;;Non
2015;97422;8800841;difenoconazole;119446-68-3;0.25;N Organique;;Non
2015;97422;9000471;glufosinate ammonium;77182-82-2;6.3;T, T+, CMR;;Non
2015;97422;9200159;pyrimethanil;53112-28-0;2.4;N Organique;;Non
2015;97422;9200262;iprodione;36734-19-7;0.5;T, T+, CMR;;Non
2015;97422;9200313;fenazaquin;120928-09-8;0.2;T, T+, CMR;;Non
2015;97422;9400286;glyphosate;1071-83-6;1.8;N Organique;;Non
2015;97422;9500302;cuivre du sulfate de cuivre;8011-63-0;1.6;N minéral;;Non
2015;97422;9500432;acrinathrine;101007-06-1;0.3;N Organique;;Non
2015;97422;9700038;huile de colza;8002-13-9;0.395;Autre;;Non
2015;97422;9700332;azoxystrobine;131860-33-8;0.25;T, T+, CMR;;Non
2015;97422;9700354;metribuzine;21087-64-9;7.7;N Organique;;Non
2015;97422;9800336;lambda-cyhalothrine;91465-08-6;0.025;T, T+, CMR;;Non
2015;97422;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;2.0;T, T+, CMR;;Non
2015;97422;9900242;mancozebe;8018-01-7;22.5;T, T+, CMR;;Non
2015;97423;2000442;mancozebe;8018-01-7;0.8;T, T+, CMR;;Non
2015;97423;2010023;deltamethrine;52918-63-5;0.15345;T, T+, CMR;;Non
2015;97423;2010282;cypermethrine;52315-07-8;0.5;N Organique;;Non
2015;97423;2010332;myclobutanil;88671-89-0;0.24;T, T+, CMR;;Non
2015;97423;2060130;spinosad;168316-95-8;0.00024;N Organique;;Non
2015;97423;2080018;acetamipride;135410-20-7;0.002;N Organique;;Non
2015;97423;2090090;thiamethoxam;153719-23-4;0.02;N Organique;;Non
2015;97423;2110163;diquat;85-00-7;2.0;T, T+, CMR;;Non
2015;97423;2120048;aminopyralid;150114-71-9;0.03;N Organique;;Non
2015;97423;2120048;triclopyr;55335-06-3;0.24;N Organique;;Non
2015;97423;2140085;abamectine;71751-41-2;0.018;T, T+, CMR;;Non
2015;97423;8800841;difenoconazole;119446-68-3;0.125;N Organique;;Non
2015;97423;9000471;glufosinate ammonium;77182-82-2;2.25;T, T+, CMR;;Non
2015;97423;9100231;metaldehyde;108-62-3;0.06;Autre;;Non
2015;97423;9200215;cymoxanil;57966-95-7;0.12;N Organique;;Non
2015;97423;9200215;metirame-zinc;9006-42-2;1.6;N Organique;;Non
2015;97423;9200262;iprodione;36734-19-7;0.5;T, T+, CMR;;Non
2015;97423;9500302;cuivre du sulfate de cuivre;8011-63-0;1.2;N minéral;;Non
2015;97423;9700332;azoxystrobine;131860-33-8;0.25;T, T+, CMR;;Non
2015;97423;9700354;metribuzine;21087-64-9;0.7;N Organique;;Non
2015;97423;9800336;lambda-cyhalothrine;91465-08-6;0.2;T, T+, CMR;;Non
2015;97423;9900331;chlorothalonil;1897-45-6;2.0;T, T+, CMR;;Non
2015;97423;9900331;metalaxyl-m;70630-17-0;0.1452;Autre;;Non
2015;97423;9900396;glyphosate;1071-83-6;0.36;N Organique;;Non
2015;97424;2000044;fluazifop-p-butyl;79241-46-6;0.25;T, T+, CMR;;Non
2015;97424;2000442;mancozebe;8018-01-7;28.8;T, T+, CMR;;Non
2015;97424;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;5.4;T, T+, CMR;;Non
2015;97424;2000519;2,4-d;94-75-7;54.0;N Organique;;Non
2015;97424;2010023;deltamethrine;52918-63-5;0.2169;T, T+, CMR;;Non
2015;97424;2010132;pymetrozine;123312-89-0;6.375;T, T+, CMR;;Non
2015;97424;2010282;cypermethrine;52315-07-8;1.6;N Organique;;Non
2015;97424;2010332;myclobutanil;88671-89-0;2.4;T, T+, CMR;;Non
2015;97424;2010602;cymoxanil;57966-95-7;4.8;N Organique;;Non
2015;97424;2010602;mancozebe;8018-01-7;55.8;T, T+, CMR;;Non
2015;97424;2040330;cymoxanil;57966-95-7;1.2;N Organique;;Non
2015;97424;2040330;mancozebe;8018-01-7;13.95;T, T+, CMR;;Non
2015;97424;2060002;difenoconazole;119446-68-3;1.75;N Organique;;Non
2015;97424;2060088;benoxacor;98730-04-2;1.1;Autre;;Non
2015;97424;2060088;mesotrione;104206-82-8;2.2;N Organique;;Non
2015;97424;2060088;s-metolachlore;87392-12-9;22.0;N Organique;;Non
2015;97424;2060098;spinosad;168316-95-8;3.936;N Organique;;Non
2015;97424;2060119;metsulfuron-methyl;74223-64-6;0.048;N Organique;;Non
2015;97424;2060130;spinosad;168316-95-8;0.00024;N Organique;;Non
2015;97424;2080060;pyriproxyfene;95737-68-1;0.5;N Organique;;Non
2015;97424;2080101;acetamipride;135410-20-7;3.6;N Organique;;Non
2015;97424;2080129;meptyldinocap;131-72-6;1.75;N Organique;;Non
2015;97424;2080136;pyridate;55512-33-9;0.9;N Organique;;Non
2015;97424;2090005;iprodione;36734-19-7;1.5;T, T+, CMR;;Non
2015;97424;2090090;thiamethoxam;153719-23-4;0.04;N Organique;;Non
2015;97424;2090091;thiamethoxam;153719-23-4;1.25;N Organique;;Non
2015;97424;2090094;thiophanate-methyl;23564-05-8;7.04;T, T+, CMR;;Non
2015;97424;2090136;fluopicolide;239110-15-7;0.625;N Organique;;Non
2015;97424;2090136;propamocarbe;25606-41-1;6.25;Autre;;Non
2015;97424;2100122;chlorantraniliprole;500008-45-7;0.105;N Organique;;Non
2015;97424;2100154;chlorpyriphos-ethyl;2921-88-2;17.5;T, T+, CMR;;Non
2015;97424;2100154;cypermethrine;52315-07-8;1.75;N Organique;;Non
2015;97424;2100219;glyphosate;1071-83-6;0.9;N Organique;;Non
2015;97424;2100231;emamectine benzoate;155569-91-8;0.038;T, T+, CMR;;Non
2015;97424;2110012;cyazofamide;120116-88-3;0.16;N Organique;;Non
2015;97424;2110073;indoxacarbe;173584-44-6;0.0375;T, T+, CMR;;Non
2015;97424;2110086;spirotetramat;203313-25-1;0.1;T, T+, CMR;;Non
2015;97424;2110115;cypermethrine;52315-07-8;8.0;N Organique;;Non
2015;97424;2120034;glyphosate;1071-83-6;2.4;N Organique;;Non
2015;97424;2120048;aminopyralid;150114-71-9;0.72;N Organique;;Non
2015;97424;2120048;triclopyr;55335-06-3;5.76;N Organique;;Non
2015;97424;2120086;chlorpyriphos-methyl;5598-13-0;1.125;N Organique;;Non
2015;97424;2130095;abamectine;71751-41-2;0.054;T, T+, CMR;;Non
2015;97424;2140085;abamectine;71751-41-2;0.72;T, T+, CMR;;Non
2015;97424;6900313;asulame;2302-17-2;24.0;Autre;;Non
2015;97424;7500569;pyrimicarbe;23103-98-2;0.5;T, T+, CMR;;Non
2015;97424;7500716;cuivre du sulfate de cuivre;8011-63-0;1.0;N minéral;;Non
2015;97424;7600008;bupirimate;41483-43-6;0.25;N Organique;;Non
2015;97424;7700078;diquat;85-00-7;13.0;T, T+, CMR;;Non
2015;97424;8300025;penconazole;66246-88-6;0.2;N Organique;;Non
2015;97424;8300429;alphamethrine;67375-30-8;0.1;T, T+, CMR;;Non
2015;97424;8400600;fluroxypyr;69377-81-7;7.0;N Organique;;Non
2015;97424;8500174;abamectine;71751-41-2;0.0225;T, T+, CMR;;Non
2015;97424;8800395;lambda-cyhalothrine;91465-08-6;0.16;T, T+, CMR;;Non
2015;97424;8800395;pyrimicarbe;23103-98-2;3.2;T, T+, CMR;;Non
2015;97424;8800498;acide alpha naphtylacetique (ana);86-87-3;0.0172;N Organique;;Non
2015;97424;8800498;alpha naphtyl acetamide (nad);86-86-2;0.0472;N Organique;;Non
2015;97424;8800841;difenoconazole;119446-68-3;2.625;N Organique;;Non
2015;97424;8900681;pendimethaline;40487-42-1;22.4;N Organique;;Non
2015;97424;9000471;glufosinate ammonium;77182-82-2;12.45;T, T+, CMR;;Non
2015;97424;9100154;glyphosate;1071-83-6;7.2;N Organique;;Non
2015;97424;9100296;2,4-d;94-75-7;48.0;N Organique;;Non
2015;97424;9100505;glyphosate;1071-83-6;7.2;N Organique;;Non
2015;97424;9200159;pyrimethanil;53112-28-0;0.4;N Organique;;Non
2015;97424;9200215;cymoxanil;57966-95-7;0.84;N Organique;;Non
2015;97424;9200215;metirame-zinc;9006-42-2;11.2;N Organique;;Non
2015;97424;9200262;iprodione;36734-19-7;5.5;T, T+, CMR;;Non
2015;97424;9200313;fenazaquin;120928-09-8;2.0;T, T+, CMR;;Non
2015;97424;9400286;glyphosate;1071-83-6;27.0;N Organique;;Non
2015;97424;9400525;glyphosate;1071-83-6;30.6;N Organique;;Non
2015;97424;9500302;cuivre du sulfate de cuivre;8011-63-0;7.4;N minéral;;Non
2015;97424;9500432;acrinathrine;101007-06-1;1.05;N Organique;;Non
2015;97424;9500628;bentazone;25057-89-0;1.74;N Organique;;Non
2015;97424;9600509;cymoxanil;57966-95-7;1.8;N Organique;;Non
2015;97424;9600509;famoxadone;131807-57-3;1.35;N Organique;;Non
2015;97424;9700027;hexythiazox;78587-05-0;0.05;N Organique;;Non
2015;97424;9700332;azoxystrobine;131860-33-8;1.0;T, T+, CMR;;Non
2015;97424;9700354;metribuzine;21087-64-9;50.4;N Organique;;Non
2015;97424;9800144;indoxacarbe;173584-44-6;0.639;T, T+, CMR;;Non
2015;97424;9800182;s-metolachlore;87392-12-9;14.4;N Organique;;Non
2015;97424;9800336;lambda-cyhalothrine;91465-08-6;1.95;T, T+, CMR;;Non
2015;97424;9800484;etoxazole;153233-91-1;0.11;N Organique;;Non
2015;97424;9900158;glyphosate;1071-83-6;36.0;N Organique;;Non
2015;97424;9900242;mancozebe;8018-01-7;45.0;T, T+, CMR;;Non
2015;97424;9900254;glyphosate;1071-83-6;0.36;N Organique;;Non
2015;97424;9900331;chlorothalonil;1897-45-6;1.0;T, T+, CMR;;Non
2015;97424;9900331;metalaxyl-m;70630-17-0;0.0726;Autre;;Non
2015;97425;2000017;tau-fluvalinate;102851-06-9;0.036;N Organique;;Non
2015;97425;2000018;soufre pour pulverisation (micronise);7704-34-9;748.0;Autre;;Non
2015;97425;2000044;fluazifop-p-butyl;79241-46-6;18.5;T, T+, CMR;;Non
2015;97425;2000125;cuivre du sulfate de cuivre;8011-63-0;61.0;N minéral;;Non
2015;97425;2000228;metaldehyde;108-62-3;4.375;Autre;;Non
2015;97425;2000390;2,4-d;94-75-7;1.66;N Organique;;Non
2015;97425;2000390;dicamba;1918-00-9;0.249;N Organique;;Non
2015;97425;2000442;mancozebe;8018-01-7;368.0;T, T+, CMR;;Non
2015;97425;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;81.0;T, T+, CMR;;Non
2015;97425;2000519;2,4-d;94-75-7;14109.0;N Organique;;Non
2015;97425;2010023;deltamethrine;52918-63-5;15.64065;T, T+, CMR;;Non
2015;97425;2010132;pymetrozine;123312-89-0;29.0;T, T+, CMR;;Non
2015;97425;2010282;cypermethrine;52315-07-8;173.3;N Organique;;Non
2015;97425;2010332;myclobutanil;88671-89-0;33.66;T, T+, CMR;;Non
2015;97425;2010410;soufre pour pulverisation (micronise);7704-34-9;155.4;Autre;;Non
2015;97425;2010441;huile de vaseline;8042-47-5;261.44;Autre;;Non
2015;97425;2010509;cuivre du sulfate de cuivre;8011-63-0;29.88;N minéral;;Non
2015;97425;2010512;pyrimethanil;53112-28-0;2.0;N Organique;;Non
2015;97425;2010513;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2015;97425;2010530;myclobutanil;88671-89-0;0.108;T, T+, CMR;;Non
2015;97425;2020003;phosphate ferrique;10045-86-0;1.64538;Autre;;Non
2015;97425;2020145;metribuzine;21087-64-9;662.2;N Organique;;Non
2015;97425;2020241;bacillus thuringiensis serotype h 7;68038-71-1;;Autre;;Non
2015;97425;2030125;deltamethrine;52918-63-5;8.8674;T, T+, CMR;;Non
2015;97425;2030173;2,4-d;94-75-7;0.186;N Organique;;Non
2015;97425;2030173;triclopyr;55335-06-3;0.2072;N Organique;;Non
2015;97425;2030273;lambda-cyhalothrine;91465-08-6;0.02575;T, T+, CMR;;Non
2015;97425;2030273;pyrimicarbe;23103-98-2;0.515;T, T+, CMR;;Non
2015;97425;2030404;pendimethaline;40487-42-1;376.0;N Organique;;Non
2015;97425;2030466;soufre triture ventile;7704-34-9;29.64;Autre;;Non
2015;97425;2040205;metaldehyde;108-62-3;21.7;Autre;;Non
2015;97425;2050046;flonicamide;158062-67-0;28.75;Autre;;Non
2015;97425;2050146;diflufenicanil;83164-33-4;0.605;N Organique;;Non
2015;97425;2050146;glyphosate;1071-83-6;3.78125;N Organique;;Non
2015;97425;2060002;difenoconazole;119446-68-3;7.25;N Organique;;Non
2015;97425;2060045;huile vegetale;;1.435;Autre;;Non
2015;97425;2060045;resines (colophane);8050-09-7;13.94;Autre;;Non
2015;97425;2060084;boscalid;188425-85-6;14.685;N Organique;;Non
2015;97425;2060084;pyraclostrobine;175013-18-0;3.685;T, T+, CMR;;Non
2015;97425;2060088;benoxacor;98730-04-2;134.3;Autre;;Non
2015;97425;2060088;mesotrione;104206-82-8;268.6;N Organique;;Non
2015;97425;2060088;s-metolachlore;87392-12-9;2686.0;N Organique;;Non
2015;97425;2060098;spinosad;168316-95-8;51.888;N Organique;;Non
