annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2018;20170;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;12.0;T, T+, CMR;;Non
2018;20190;2090116;glyphosate;1071-83-6;3.6;N Organique;;Non
2018;20190;2090160;glyphosate;1071-83-6;7.2;N Organique;;Non
2018;20190;9100296;2,4-d;94-75-7;3.0;N Organique;;Non
2018;20190;9700332;azoxystrobine;131860-33-8;0.25;T, T+, CMR;;Non
2018;20190;9800336;lambda-cyhalothrine;91465-08-6;0.1;T, T+, CMR;;Non
2018;20200;2000018;soufre pour pulverisation (micronise);7704-34-9;48.0;Autre;;Non
2018;20200;2000510;fer sous forme de sulfate de fer;7720-78-7;3.2;Autre;;Non
2018;20200;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;12.6;T, T+, CMR;;Non
2018;20200;2010023;deltamethrine;52918-63-5;0.3;T, T+, CMR;;Non
2018;20200;2010410;soufre pour pulverisation (micronise);7704-34-9;0.6;Autre;;Non
2018;20200;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2018;20200;2020003;phosphate ferrique;10045-86-0;0.0396;Autre;;Non
2018;20200;2020241;bacillus thuringiensis serotype h 7;68038-71-1;2.7;Autre;;Non
2018;20200;2030175;bacillus thuringiensis ssp kurstaki souche sa-11;68038-71-1;0.0255;Autre;;Non
2018;20200;2030273;lambda-cyhalothrine;91465-08-6;0.00175;T, T+, CMR;;Non
2018;20200;2030273;pyrimicarbe;23103-98-2;0.035;T, T+, CMR;;Non
2018;20200;2030332;2,4-d;94-75-7;1.2;N Organique;;Non
2018;20200;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2018;20200;2050046;flonicamide;158062-67-0;0.25;Autre;;Non
2018;20200;2050146;diflufenicanil;83164-33-4;0.016;N Organique;;Non
2018;20200;2050146;glyphosate;1071-83-6;0.1;N Organique;;Non
2018;20200;2060084;boscalid;188425-85-6;1.602;N Organique;;Non
2018;20200;2060084;pyraclostrobine;175013-18-0;0.402;T, T+, CMR;;Non
2018;20200;2090029;thiamethoxam;153719-23-4;0.0025;N Organique;;Non
2018;20200;2090091;thiamethoxam;153719-23-4;0.25;N Organique;;Non
2018;20200;2090094;thiophanate-methyl;23564-05-8;21.12;T, T+, CMR;;Non
2018;20200;2090146;abamectine;71751-41-2;3e-05;T, T+, CMR;;Non
2018;20200;2090146;pyrethrines;8003-34-7;0.0004;N Organique;;Non
2018;20200;2090164;glyphosate;1071-83-6;2.16;N Organique;;Non
2018;20200;2090176;diquat;85-00-7;0.0015;T, T+, CMR;;Non
2018;20200;2090176;glyphosate;1071-83-6;0.0415;N Organique;;Non
2018;20200;2090188;glyphosate;1071-83-6;7.2;N Organique;;Non
2018;20200;2100038;kaolin;1332-58-7;225.0;Autre;;Non
2018;20200;2100041;phosphonate de potassium;13492-26-7;21.9;Autre;;Non
2018;20200;2110101;pyraflufen-ethyl;129630-19-9;0.6625;N Organique;;Non
2018;20200;2110141;dimethomorphe;110488-70-5;1.08;N Organique;;Non
2018;20200;2110141;pyraclostrobine;175013-18-0;0.6;T, T+, CMR;;Non
2018;20200;2110150;huile de colza;8002-13-9;0.58275;Autre;;Non
2018;20200;2120086;chlorpyriphos-methyl;5598-13-0;3.375;N Organique;;Non
2018;20200;2120088;fosetyl-aluminium;39148-24-8;8.0;Autre;;Non
2018;20200;2120117;2,4-d;94-75-7;8.99;N Organique;;Non
2018;20200;2120117;triclopyr;55335-06-3;10.0285;N Organique;;Non
2018;20200;2120133;fluroxypyr;69377-81-7;0.002;N Organique;;Non
2018;20200;2120133;triclopyr;55335-06-3;0.006;N Organique;;Non
2018;20200;2130075;metaldehyde;108-62-3;0.6;Autre;;Non
2018;20200;2140106;huile minerale paraffinique;8042-47-5;0.395;Autre;;Non
2018;20200;2140121;acide pelargonique;112-05-0;1.781925;Autre;;Non
2018;20200;2140252;phosphate ferrique;10045-86-0;0.04875;Autre;;Non
2018;20200;2150790;phosphate ferrique;10045-86-0;0.032;Autre;;Non
2018;20200;2160115;acide pelargonique;112-05-0;0.027891;Autre;;Non
2018;20200;2170110;myclobutanil;88671-89-0;0.25;T, T+, CMR;;Non
2018;20200;2170243;acide pelargonique;112-05-0;0.4;Autre;;Non
2018;20200;2170711;pyrimiphos-methyl;29232-93-7;0.675;N Organique;;Non
2018;20200;5100219;soufre sublime;7704-34-9;594.0;Autre;;Non
2018;20200;7700216;soufre pour pulverisation (micronise);7704-34-9;8.25;Autre;;Non
2018;20200;8400574;propyzamide;23950-58-5;2.0;T, T+, CMR;;Non
2018;20200;8500023;thirame;137-26-8;24.0;N Organique;;Non
2018;20200;9000222;soufre;7704-34-9;42.0;Autre;;Non
2018;20200;9000277;cuivre de l'hydroxyde de cuivre;20427-59-2;5.0;T, T+, CMR;;Non
2018;20200;9000490;cycloxydime;101205-02-1;6.0;T, T+, CMR;;Non
2018;20200;9100558;cypermethrine;52315-07-8;0.001938;N Organique;;Non
2018;20200;9200293;glyphosate;1071-83-6;122.4;N Organique;;Non
2018;20200;9200313;fenazaquin;120928-09-8;3.0;T, T+, CMR;;Non
2018;20200;9300241;glyphosate;1071-83-6;0.085;N Organique;;Non
2018;20200;9300504;huile de vaseline;8042-47-5;294.12;Autre;;Non
2018;20200;9400162;glyphosate;1071-83-6;7.2;N Organique;;Non
2018;20200;9500147;soufre pour pulverisation (micronise);7704-34-9;0.32;Autre;;Non
2018;20200;9500341;soufre;7704-34-9;0.64;Autre;;Non
2018;20200;9600395;dithianon;3347-22-6;5.6;T, T+, CMR;;Non
2018;20200;9700070;flazasulfuron;104040-78-0;0.1;N Organique;;Non
2018;20200;9700216;imidaclopride;138261-41-3;0.6;N Organique;;Non
2018;20200;9700259;glyphosate;1071-83-6;0.288;N Organique;;Non
2018;20200;9700332;azoxystrobine;131860-33-8;1.25;T, T+, CMR;;Non
2018;20200;9700355;gibberellines (a4+a7);8030-53-3;0.14;Autre;;Non
2018;20200;9800098;metamitrone;41394-05-2;0.9;N Organique;;Non
2018;20200;9800235;glyphosate;1071-83-6;241.2;N Organique;;Non
2018;20200;9800474;cuivre du sulfate de cuivre;8011-63-0;21.0;N minéral;;Non
2018;20200;9800481;fleur de chaux (chaux eteinte);1305-62-0;0.65;Autre;;Non
2018;20200;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;4.0;T, T+, CMR;;Non
2018;20200;9900242;mancozebe;8018-01-7;15.0;T, T+, CMR;;Non
2018;20212;2000510;fer sous forme de sulfate de fer;7720-78-7;3.2;Autre;;Non
2018;20212;2010118;mancozebe;8018-01-7;11.52;T, T+, CMR;;Non
2018;20212;2010118;metalaxyl-m;70630-17-0;0.6984;Autre;;Non
2018;20212;2080129;meptyldinocap;131-72-6;1.75;N Organique;;Non
2018;20212;2110173;cuivre de l'oxychlorure de cuivre;1332-65-6;4.185;T, T+, CMR;;Non
2018;20212;2110173;mandipropamide;374726-62-2;0.75;N Organique;;Non
2018;20212;2140085;abamectine;71751-41-2;0.18;T, T+, CMR;;Non
2018;20212;2150438;cymoxanil;57966-95-7;0.8;T, T+, CMR;;Non
2018;20212;2150438;folpel;133-07-3;6.68;T, T+, CMR;;Non
2018;20212;9000490;cycloxydime;101205-02-1;1.0;T, T+, CMR;;Non
2018;20212;9600025;fosetyl-aluminium;39148-24-8;24.0;Autre;;Non
2018;20212;9700070;flazasulfuron;104040-78-0;0.25;N Organique;;Non
2018;20213;2000018;soufre pour pulverisation (micronise);7704-34-9;32.0;Autre;;Non
2018;20213;2000044;fluazifop-p-butyl;79241-46-6;4.375;T, T+, CMR;;Non
2018;20213;2000327;carfentrazone ethyl;128639-02-1;0.9;N Organique;;Non
2018;20213;2000499;glyphosate;1071-83-6;396.0;N Organique;;Oui
2018;20213;2000510;fer sous forme de sulfate de fer;7720-78-7;14.4;Autre;;Non
2018;20213;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;14.4;T, T+, CMR;;Non
2018;20213;2010023;deltamethrine;52918-63-5;1.02;T, T+, CMR;;Non
2018;20213;2010130;cuivre de l'oxyde cuivreux;1317-39-1;22.5;N minéral;;Non
2018;20213;2010276;glufosinate ammonium;77182-82-2;120.0;T, T+, CMR;;Oui
2018;20213;2010349;desmediphame;13684-56-5;0.71;N Organique;;Non
2018;20213;2010349;ethofumesate;26225-79-6;1.12;N Organique;;Non
2018;20213;2010349;phenmediphame;13684-63-4;0.91;N Organique;;Non
2018;20213;2010354;fosetyl-aluminium;39148-24-8;488.0;Autre;;Oui
2018;20213;2010410;soufre pour pulverisation (micronise);7704-34-9;0.6;Autre;;Non
2018;20213;2010509;cuivre du sulfate de cuivre;8011-63-0;0.08;N minéral;;Non
2018;20213;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2018;20213;2020241;bacillus thuringiensis serotype h 7;68038-71-1;0.27;Autre;;Non
2018;20213;2030273;lambda-cyhalothrine;91465-08-6;0.00175;T, T+, CMR;;Non
2018;20213;2030273;pyrimicarbe;23103-98-2;0.035;T, T+, CMR;;Non
2018;20213;2030332;2,4-d;94-75-7;1.2;N Organique;;Non
2018;20213;2030332;dichlorprop-p;15165-67-0;0.6;Autre;;Non
2018;20213;2030337;dichlorprop-p;15165-67-0;2.875;Autre;;Non
2018;20213;2050046;flonicamide;158062-67-0;7.0;Autre;;Non
2018;20213;2060084;boscalid;188425-85-6;13.35;N Organique;;Non
2018;20213;2060084;pyraclostrobine;175013-18-0;3.35;T, T+, CMR;;Non
2018;20213;2060085;boscalid;188425-85-6;0.4;N Organique;;Non
2018;20213;2060085;kresoxim-methyl;143390-89-0;0.2;T, T+, CMR;;Non
2018;20213;2060098;spinosad;168316-95-8;6.0;N Organique;;Non
2018;20213;2060130;spinosad;168316-95-8;0.01224;N Organique;;Non
2018;20213;2060133;thiaclopride;111988-49-9;9.12;T, T+, CMR;;Non
2018;20213;2080018;acetamipride;135410-20-7;0.001;N Organique;;Non
2018;20213;2080039;2,4-db;94-82-6;16.0;N Organique;;Non
2018;20213;2080054;acetamipride;135410-20-7;4.8e-05;N Organique;;Non
2018;20213;2080060;pyriproxyfene;95737-68-1;4.9;N Organique;;Non
2018;20213;2080101;acetamipride;135410-20-7;0.6;N Organique;;Non
2018;20213;2080129;meptyldinocap;131-72-6;8.75;N Organique;;Non
2018;20213;2090001;proquinazid;189278-12-4;0.2;T, T+, CMR;;Non
2018;20213;2090050;cypermethrine;52315-07-8;5.184;N Organique;;Non
2018;20213;2090082;imidaclopride;138261-41-3;6.8;N Organique;;Oui
2018;20213;2090091;thiamethoxam;153719-23-4;0.25;N Organique;;Non
2018;20213;2090094;thiophanate-methyl;23564-05-8;21.12;T, T+, CMR;;Non
2018;20213;2090127;huile essentielle d'orange douce;8028-48-6;30.0;N Organique;;Non
2018;20213;2090136;fluopicolide;239110-15-7;0.625;N Organique;;Non
2018;20213;2090136;propamocarbe;25606-41-1;6.25;Autre;;Non
2018;20213;2090188;glyphosate;1071-83-6;39.6;N Organique;;Non
2018;20213;2100001;glyphosate;1071-83-6;24.795;N Organique;;Non
2018;20213;2100001;pyraflufen-ethyl;129630-19-9;0.16245;N Organique;;Non
2018;20213;2100013;dimethyl polysiloxane;63148-62-9;0.294;Autre;;Oui
2018;20213;2100038;kaolin;1332-58-7;2400.0;Autre;;Non
2018;20213;2100111;mesotrione;104206-82-8;6.0;N Organique;;Non
2018;20213;2100111;nicosulfuron;111991-09-4;2.4;N Organique;;Non
2018;20213;2100122;chlorantraniliprole;500008-45-7;5.25;N Organique;;Non
2018;20213;2100221;ametoctradine;865318-97-4;1.2;Autre;;Non
2018;20213;2100221;metirame;9006-42-2;4.4;N Organique;;Non
2018;20213;2100231;emamectine benzoate;155569-91-8;0.095;T, T+, CMR;;Non
2018;20213;2110059;bicarbonate de potassium;298-14-6;25.5;Autre;;Non
2018;20213;2110084;butoxyde de piperonyle;51-03-6;0.0018;Autre;;Non
2018;20213;2110084;pyrethrines;8003-34-7;0.00025;N Organique;;Non
2018;20213;2110086;spirotetramat;203313-25-1;25.7;T, T+, CMR;;Oui
2018;20213;2110101;pyraflufen-ethyl;129630-19-9;0.1325;N Organique;;Non
2018;20213;2110143;metribuzine;21087-64-9;1.2;N Organique;;Non
2018;20213;2110149;huile de colza;8002-13-9;0.055939;Autre;;Non
2018;20213;2110150;huile de colza;8002-13-9;1.7094;Autre;;Non
2018;20213;2110159;triticonazole;131983-72-7;0.0035;N Organique;;Non
2018;20213;2110180;cuivre de l'oxyde cuivreux;1317-39-1;0.075;N minéral;;Non
2018;20213;2110196;bicarbonate de potassium;298-14-6;0.085;Autre;;Non
2018;20213;2120008;glyphosate;1071-83-6;0.36;N Organique;;Non
2018;20213;2120018;glyphosate;1071-83-6;0.768;N Organique;;Non
2018;20213;2120048;aminopyralid;150114-71-9;0.09;N Organique;;Non
2018;20213;2120048;triclopyr;55335-06-3;0.72;N Organique;;Non
2018;20213;2120074;forchlorfenuron;68157-60-8;0.37;T, T+, CMR;;Non
2018;20213;2120086;chlorpyriphos-methyl;5598-13-0;190.125;N Organique;;Oui
2018;20213;2120088;fosetyl-aluminium;39148-24-8;360.0;Autre;;Non
2018;20213;2120130;(z)-8-dodecenol;40642-40-8;0.01;N Organique;;Non
2018;20213;2120130;acetate de e-8-dodecenyle;38363-29-0;0.06;N Organique;;Non
2018;20213;2120130;acetate de z-8-dodecenyle;28079-04-1;0.93;N Organique;;Non
2018;20213;2130083;lambda-cyhalothrine;91465-08-6;0.9;T, T+, CMR;;Non
2018;20213;2130087;metaldehyde;108-62-3;0.8;Autre;;Non
2018;20213;2130112;deltamethrine;52918-63-5;2.9e-05;T, T+, CMR;;Non
2018;20213;2130112;hydrolysat de proteines;;0.00483;Autre;;Non
2018;20213;2130115;1,5-diaminopentane;462-94-2;0.10896;Autre;;Non
2018;20213;2130115;acetate d'ammonium;631-61-8;26.559;Autre;;Non
2018;20213;2130115;deltamethrine;52918-63-5;0.051756;T, T+, CMR;;Non
2018;20213;2130115;trimethylamine hydrochloride;593-81-7;0.10896;Autre;;Non
2018;20213;2130152;fluopyram;658066-35-4;2.5;N Organique;;Non
2018;20213;2130152;trifloxystrobine;141517-21-7;2.5;N Organique;;Non
2018;20213;2130153;acide acetique;64-19-7;0.054;Autre;;Non
2018;20213;2130212;phosmet;732-11-6;17.5;N Organique;;Non
2018;20213;2130251;lambda-cyhalothrine;91465-08-6;6.5;T, T+, CMR;;Oui
2018;20213;2130255;dimethomorphe;110488-70-5;1.13;N Organique;;Non
2018;20213;2130255;folpel;133-07-3;6.0;T, T+, CMR;;Non
2018;20213;2140001;acide gibberellique;77-06-5;0.236;Autre;;Oui
2018;20213;2140085;abamectine;71751-41-2;12.87;T, T+, CMR;;Oui
2018;20213;2140121;acide pelargonique;112-05-0;6.536101;Autre;;Non
2018;20213;2140127;cymoxanil;57966-95-7;1.65;T, T+, CMR;;Non
2018;20213;2140127;zoxamide;156052-68-5;1.65;N Organique;;Non
2018;20213;2140252;phosphate ferrique;10045-86-0;0.03375;Autre;;Non
2018;20213;2140256;chlorpyriphos-methyl;5598-13-0;0.1125;N Organique;;Non
2018;20213;2150067;phosphonate de disodium;13708-85-5;10.0;Autre;;Non
2018;20213;2150417;bacillus thuringiensis ssp kurstaki;68038-71-1;0.432;Autre;;Non
2018;20213;2150479;cos-oga;;0.125;Autre;;Non
2018;20213;2150790;phosphate ferrique;10045-86-0;0.032;Autre;;Non
2018;20213;2160071;pyriproxyfene;95737-68-1;10.0;N Organique;;Oui
2018;20213;2160115;acide pelargonique;112-05-0;0.182841;Autre;;Non
2018;20213;2160383;acide gibberellique;77-06-5;0.205744;Autre;;Non
2018;20213;2160395;fenbuconazole;114369-43-6;0.25;N Organique;;Non
2018;20213;2160395;tetraconazole;112281-77-3;0.25;N Organique;;Non
2018;20213;2160408;fenbuconazole;114369-43-6;0.25;N Organique;;Non
2018;20213;2160713;spinetoram;935545-74-7;0.36;N Organique;;Non
2018;20213;2160756;dodine;2439-10-3;38.08;T, T+, CMR;;Non
2018;20213;2160960;glyphosate;1071-83-6;4.8;N Organique;;Non
2018;20213;2170085;dithianon;3347-22-6;2.5;T, T+, CMR;;Non
2018;20213;2170085;phosphonate de potassium;13492-26-7;11.224;Autre;;Non
2018;20213;2170110;myclobutanil;88671-89-0;1.0;T, T+, CMR;;Non
2018;20213;2170362;isoxaben;82558-50-7;3.317;N Organique;;Non
2018;20213;2170362;oryzalin;19044-88-3;13.299;T, T+, CMR;;Non
2018;20213;2170711;pyrimiphos-methyl;29232-93-7;0.675;N Organique;;Non
2018;20213;2189996;azadirachtine;11141-17-6;0.052;Autre;;Non
2018;20213;5100219;soufre sublime;7704-34-9;49.5;Autre;;Non
2018;20213;7200313;alcools terpeniques;98-55-5;133.0;Autre;;Oui
2018;20213;7600008;bupirimate;41483-43-6;3.5;N Organique;;Non
2018;20213;7700216;soufre pour pulverisation (micronise);7704-34-9;99.0;Autre;;Non
2018;20213;7700706;2,4-d;94-75-7;0.14;N Organique;;Non
2018;20213;7700706;dicamba;1918-00-9;0.02;N Organique;;Non
2018;20213;8400477;fenoxycarbe;72490-01-8;3.6;T, T+, CMR;;Non
2018;20213;8500023;thirame;137-26-8;72.0;N Organique;;Non
2018;20213;8500194;tau-fluvalinate;102851-06-9;6.0;N Organique;;Non
2018;20213;8900685;e/z8 acetate de dodecenyle;37338-40-2;2.7;N Organique;;Non
2018;20213;9000222;soufre;7704-34-9;532.0;Autre;;Non
2018;20213;9000471;glufosinate ammonium;77182-82-2;83.25;T, T+, CMR;;Non
2018;20213;9000490;cycloxydime;101205-02-1;44.5;T, T+, CMR;;Oui
2018;20213;9100296;2,4-d;94-75-7;12.0;N Organique;;Non
2018;20213;9100558;cypermethrine;52315-07-8;0.0005;N Organique;;Non
2018;20213;9200159;pyrimethanil;53112-28-0;2.0;N Organique;;Non
2018;20213;9200293;glyphosate;1071-83-6;367.2;N Organique;;Non
2018;20213;9300108;captane;133-06-2;4.0;T, T+, CMR;;Non
2018;20213;9300186;tebuconazole;107534-96-3;3.75;T, T+, CMR;;Non
2018;20213;9300241;glyphosate;1071-83-6;0.085;N Organique;;Non
2018;20213;9300504;huile de vaseline;8042-47-5;11911.86;Autre;;Non
2018;20213;9400162;glyphosate;1071-83-6;288.0;N Organique;;Non
2018;20213;9400484;cuivre du sulfate de cuivre;8011-63-0;2.52;N minéral;;Non
2018;20213;9400484;cymoxanil;57966-95-7;0.4802;T, T+, CMR;;Non
2018;20213;9400484;mancozebe;8018-01-7;1.61;T, T+, CMR;;Non
2018;20213;9500432;acrinathrine;101007-06-1;0.075;N Organique;;Non
2018;20213;9500467;triclopyr;55335-06-3;0.05;N Organique;;Oui
2018;20213;9500568;cyprodinyl;121552-61-2;15.375;N Organique;;Oui
2018;20213;9500568;fludioxonil;131341-86-1;10.25;N Organique;;Oui
2018;20213;9500629;cyprodinyl;121552-61-2;1.0;N Organique;;Non
2018;20213;9500649;folpel;133-07-3;18.0;T, T+, CMR;;Non
2018;20213;9500649;fosetyl-aluminium;39148-24-8;36.0;Autre;;Non
2018;20213;9600025;fosetyl-aluminium;39148-24-8;249.6;Autre;;Non
2018;20213;9600103;dimethomorphe;110488-70-5;8.1;N Organique;;Non
2018;20213;9600103;mancozebe;8018-01-7;54.0;T, T+, CMR;;Non
2018;20213;9600116;zirame;137-30-4;129.2;T, T+, CMR;;Non
2018;20213;9600395;dithianon;3347-22-6;8.4;T, T+, CMR;;Non
2018;20213;9700027;hexythiazox;78587-05-0;0.6;N Organique;;Oui
2018;20213;9700070;flazasulfuron;104040-78-0;0.25;N Organique;;Non
2018;20213;9700216;imidaclopride;138261-41-3;0.4;N Organique;;Non
2018;20213;9700355;gibberellines (a4+a7);8030-53-3;0.29;Autre;;Non
2018;20213;9700463;dimethomorphe;110488-70-5;0.452;N Organique;;Non
2018;20213;9700463;folpel;133-07-3;2.4;T, T+, CMR;;Non
2018;20213;9800244;fenhexamid;126833-17-8;1.5;N Organique;;Non
2018;20213;9800245;soufre pour pulverisation (micronise);7704-34-9;800.0;Autre;;Non
2018;20213;9800336;lambda-cyhalothrine;91465-08-6;3.5;T, T+, CMR;;Non
2018;20213;9800420;spiroxamine;118134-30-8;7.5;N Organique;;Non
2018;20213;9800474;cuivre du sulfate de cuivre;8011-63-0;270.0;N minéral;;Oui
2018;20213;9800481;fleur de chaux (chaux eteinte);1305-62-0;1.95;Autre;;Non
2018;20213;9800555;glyphosate;1071-83-6;122.4;N Organique;;Non
2018;20213;9900037;trifloxystrobine;141517-21-7;0.25;N Organique;;Non
2018;20213;9900189;coniothyrium minitans souche con/m/91-08;;12.0;Autre;;Non
2018;20213;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;50.0;T, T+, CMR;;Non
2018;20213;9900242;mancozebe;8018-01-7;15.0;T, T+, CMR;;Non
2018;20214;2000517;cuivre de l'hydroxyde de cuivre;20427-59-2;104.4;T, T+, CMR;;Non
2018;20214;2010023;deltamethrine;52918-63-5;0.03;T, T+, CMR;;Non
2018;20214;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2018;20214;2030273;lambda-cyhalothrine;91465-08-6;0.00025;T, T+, CMR;;Non
2018;20214;2030273;pyrimicarbe;23103-98-2;0.005;T, T+, CMR;;Non
2018;20214;2060130;spinosad;168316-95-8;0.00288;N Organique;;Non
2018;20214;2070133;napropamide;15299-99-7;2.25;N Organique;;Non
2018;20214;2080063;benalaxyl-m;98243-83-5;3.75;N Organique;;Non
2018;20214;2080063;folpel;133-07-3;48.0;T, T+, CMR;;Non
2018;20214;2090063;tebuconazole;107534-96-3;3.6;T, T+, CMR;;Non
2018;20214;2090063;trifloxystrobine;141517-21-7;1.8;N Organique;;Non
2018;20214;2090123;acide pelargonique;112-05-0;39.207;Autre;;Non
2018;20214;2090123;hydrazide maleique;123-33-1;6.3;Autre;;Non
2018;20214;2090127;huile essentielle d'orange douce;8028-48-6;1.5;N Organique;;Non
2018;20214;2090164;glyphosate;1071-83-6;0.72;N Organique;;Non
2018;20214;2090175;carfentrazone ethyl;128639-02-1;0.0225;N Organique;;Non
2018;20214;2090175;mecoprop-p (mcpp-p);16484-77-8;0.9;N Organique;;Non
2018;20214;2090188;glyphosate;1071-83-6;10.8;N Organique;;Non
2018;20214;2100078;deltamethrine;52918-63-5;2.3e-05;T, T+, CMR;;Non
2018;20214;2110141;dimethomorphe;110488-70-5;0.36;N Organique;;Non
2018;20214;2110141;pyraclostrobine;175013-18-0;0.2;T, T+, CMR;;Non
2018;20214;2110150;huile de colza;8002-13-9;0.3108;Autre;;Non
2018;20214;2120086;chlorpyriphos-methyl;5598-13-0;6.75;N Organique;;Non
2018;20214;2130112;deltamethrine;52918-63-5;5e-06;T, T+, CMR;;Non
2018;20214;2130112;hydrolysat de proteines;;0.00084;Autre;;Non
2018;20214;2130115;1,5-diaminopentane;462-94-2;0.028;Autre;;Non
2018;20214;2130115;acetate d'ammonium;631-61-8;6.825;Autre;;Non
2018;20214;2130115;deltamethrine;52918-63-5;0.0133;T, T+, CMR;;Non
2018;20214;2130115;trimethylamine hydrochloride;593-81-7;0.028;Autre;;Non
2018;20214;2140085;abamectine;71751-41-2;0.018;T, T+, CMR;;Non
2018;20214;2140127;cymoxanil;57966-95-7;1.65;T, T+, CMR;;Non
2018;20214;2140127;zoxamide;156052-68-5;1.65;N Organique;;Non
2018;20214;2150011;tebuconazole;107534-96-3;0.005;T, T+, CMR;;Non
2018;20214;2160115;acide pelargonique;112-05-0;0.15495;Autre;;Non
2018;20214;2170110;myclobutanil;88671-89-0;0.5;T, T+, CMR;;Non
2018;20214;2170362;isoxaben;82558-50-7;1.284;N Organique;;Non
2018;20214;2170362;oryzalin;19044-88-3;5.148;T, T+, CMR;;Non
2018;20214;5100219;soufre sublime;7704-34-9;5296.5;Autre;;Non
2018;20214;6800403;dazomet;533-74-4;77.6;N Organique;;Non
2018;20214;7700216;soufre pour pulverisation (micronise);7704-34-9;1089.0;Autre;;Non
2018;20214;8900681;pendimethaline;40487-42-1;2.0;N Organique;;Non
2018;20214;9000222;soufre;7704-34-9;245.0;Autre;;Non
2018;20214;9100558;cypermethrine;52315-07-8;0.009938;N Organique;;Non
2018;20214;9300186;tebuconazole;107534-96-3;0.25;T, T+, CMR;;Non
2018;20214;9400085;etofenprox;80844-07-1;18.975;T, T+, CMR;;Non
2018;20214;9400162;glyphosate;1071-83-6;21.6;N Organique;;Non
2018;20214;9400484;cuivre du sulfate de cuivre;8011-63-0;31.5;N minéral;;Non
2018;20214;9400484;cymoxanil;57966-95-7;6.0025;T, T+, CMR;;Non
2018;20214;9400484;mancozebe;8018-01-7;20.125;T, T+, CMR;;Non
2018;20214;9600111;glyphosate;1071-83-6;10.8;N Organique;;Non
2018;20214;9700070;flazasulfuron;104040-78-0;0.9;N Organique;;Non
2018;20214;9700216;imidaclopride;138261-41-3;0.2;N Organique;;Non
2018;20214;9700332;azoxystrobine;131860-33-8;0.25;T, T+, CMR;;Non
2018;20214;9800555;glyphosate;1071-83-6;79.2;N Organique;;Non
2018;20214;9900227;cuivre de l'hydroxyde de cuivre;20427-59-2;14.0;T, T+, CMR;;Non
2018;20215;1030003;polymere carboxyl sulfone cationique;8061-53-8;0.05904;Autre;;Non
2018;20215;2000044;fluazifop-p-butyl;79241-46-6;12.5;T, T+, CMR;;Non
2018;20215;2000327;carfentrazone ethyl;128639-02-1;3.0;N Organique;;Non
2018;20215;2000510;fer sous forme de sulfate de fer;7720-78-7;22.4;Autre;;Non
2018;20215;2010023;deltamethrine;52918-63-5;6.87;T, T+, CMR;;Non
2018;20215;2010118;mancozebe;8018-01-7;46.08;T, T+, CMR;;Non
2018;20215;2010118;metalaxyl-m;70630-17-0;2.7936;Autre;;Non
2018;20215;2010130;cuivre de l'oxyde cuivreux;1317-39-1;600.0;N minéral;;Non
2018;20215;2010132;pymetrozine;123312-89-0;8.0;T, T+, CMR;;Non
2018;20215;2010410;soufre pour pulverisation (micronise);7704-34-9;0.6;Autre;;Non
2018;20215;2010509;cuivre du sulfate de cuivre;8011-63-0;0.08;N minéral;;Non
2018;20215;2010513;bacillus thuringiensis ssp kurstaki;68038-71-1;;Autre;;Non
2018;20215;2020241;bacillus thuringiensis serotype h 7;68038-71-1;2.43;Autre;;Non
2018;20215;2030175;bacillus thuringiensis ssp kurstaki souche sa-11;68038-71-1;0.0425;Autre;;Non
2018;20215;2030273;lambda-cyhalothrine;91465-08-6;0.00275;T, T+, CMR;;Non
2018;20215;2030273;pyrimicarbe;23103-98-2;0.055;T, T+, CMR;;Non
2018;20215;2050046;flonicamide;158062-67-0;31.75;Autre;;Non
2018;20215;2050145;diflufenicanil;83164-33-4;0.0044;N Organique;;Non
2018;20215;2050145;glyphosate;1071-83-6;0.0275;N Organique;;Non
2018;20215;2050146;diflufenicanil;83164-33-4;0.016;N Organique;;Non
2018;20215;2050146;glyphosate;1071-83-6;0.1;N Organique;;Non
2018;20215;2060002;difenoconazole;119446-68-3;8.75;N Organique;;Non
2018;20215;2060034;kaolin;1332-58-7;1140.0;Autre;;Non
2018;20215;2060050;metrafenone;220899-03-6;3.5;N Organique;;Non
2018;20215;2060084;boscalid;188425-85-6;32.841;N Organique;;Non
2018;20215;2060084;pyraclostrobine;175013-18-0;8.241;T, T+, CMR;;Non
2018;20215;2060085;boscalid;188425-85-6;3.2;N Organique;;Non
2018;20215;2060085;kresoxim-methyl;143390-89-0;1.6;T, T+, CMR;;Non
2018;20215;2060098;spinosad;168316-95-8;14.64;N Organique;;Non
2018;20215;2060130;spinosad;168316-95-8;0.0012;N Organique;;Non
2018;20215;2060133;thiaclopride;111988-49-9;16.8;T, T+, CMR;;Non
